iteration,reward_mean,length_mean,games,loss
326500,20.12,23.12,8.0,0.0049530603
327000,10.62,13.62,8.0,0.0051756417
327500,14.62,17.62,8.0,0.0067205923
328000,16.5,19.5,8.0,0.007937824
328500,19.75,22.75,8.0,0.005041121
329000,12.75,15.75,8.0,0.0029146073
329500,13.12,16.12,8.0,0.0055733183
330000,14.12,17.12,8.0,0.004491387
330500,11.12,14.12,8.0,0.01023872
331000,14.88,17.88,8.0,0.0060391873
331500,13.88,16.88,8.0,0.0058620656
332000,14.75,17.75,8.0,0.004436481
332500,14.88,17.88,8.0,0.019727495
333000,14.38,17.38,8.0,0.04145311
333500,11.75,14.75,8.0,0.003490746
334000,18.38,21.38,8.0,0.0031122253
334500,9.5,12.5,8.0,0.0065238937
335000,10.75,13.75,8.0,0.0089282505
335500,12.25,15.25,8.0,0.0071476153
336000,10.75,13.75,8.0,0.009222794
336500,12.5,15.5,8.0,0.014257778
337000,14.38,17.38,8.0,0.010995817
337500,10.75,13.75,8.0,0.0045114285
338000,17.88,20.88,8.0,0.015186213
338500,16.5,19.5,8.0,0.0062904786
339000,15.62,18.62,8.0,0.0070957607
339500,14.12,17.12,8.0,0.0053561204
340000,13.25,16.25,8.0,0.005149016
340500,14.5,17.5,8.0,0.0050102076
341000,15.25,18.25,8.0,0.0111150555
341500,13.5,16.5,8.0,0.007238786
342000,13.88,16.88,8.0,0.026614696
342500,9.75,12.75,8.0,0.0074386476
343000,12.25,15.25,8.0,0.03080693
343500,14.88,17.88,8.0,0.015647296
344000,14.0,17.0,8.0,0.0076375455
344500,13.25,16.25,8.0,0.004406397
345000,13.0,16.0,8.0,0.023124084
345500,14.0,17.0,8.0,0.01729929
346000,13.5,16.5,8.0,0.026434014
346500,14.75,17.75,8.0,0.007046768
347000,16.38,19.38,8.0,0.004611573
347500,13.88,16.88,8.0,0.004569655
348000,12.22,15.22,9.0,0.022103842
348500,13.75,16.75,8.0,0.008319624
349000,11.75,14.75,8.0,0.0047633643
349500,15.62,18.62,8.0,0.04380521
350000,10.88,13.88,8.0,0.0062705586
350500,13.88,16.88,8.0,0.0062996875
351000,11.62,14.62,8.0,0.005093567
351500,18.88,21.88,8.0,0.0045251343
352000,13.38,16.38,8.0,0.004563971
352500,11.25,14.25,8.0,0.0043464117
353000,13.62,16.62,8.0,0.03735786
353500,14.12,17.12,8.0,0.02038224
354000,9.75,12.75,8.0,0.022309845
354500,12.75,15.75,8.0,0.019146917
355000,14.62,17.62,8.0,0.0025495328
355500,15.62,18.62,8.0,0.0033868877
356000,12.75,15.75,8.0,0.01737895
356500,15.0,18.0,8.0,0.0034011072
357000,18.67,21.67,9.0,0.010277862
357500,11.0,14.0,8.0,0.016725514
358000,13.38,16.38,8.0,0.035043593
358500,14.0,17.0,8.0,0.0052466383
359000,12.5,15.5,8.0,0.0035796715
359500,15.75,18.75,8.0,0.012769104
360000,17.62,20.62,8.0,0.03821632
360500,15.25,18.25,8.0,0.0066562286
361000,18.88,21.88,8.0,0.009683046
361500,9.38,12.38,8.0,0.027961873
362000,13.0,16.0,8.0,0.009023631
362500,16.0,19.0,8.0,0.0048024096
363000,14.38,17.38,8.0,0.0045167236
363500,14.0,17.0,8.0,0.037357118
364000,14.5,17.5,8.0,0.05126736
364500,12.75,15.75,8.0,0.002758569
365000,14.88,17.88,8.0,0.0052693947
365500,13.12,16.12,8.0,0.037622083
366000,17.0,20.0,8.0,0.005872629
366500,11.5,14.5,8.0,0.011597661
367000,12.38,15.38,8.0,0.004523712
367500,9.5,12.5,8.0,0.006653961
368000,15.88,18.88,8.0,0.0048117377
368500,12.62,15.62,8.0,0.01916128
369000,13.25,16.25,8.0,0.0039085834
369500,10.88,13.88,8.0,0.006000368
370000,14.12,17.12,8.0,0.006600675
370500,15.62,18.62,8.0,0.047705475
371000,12.62,15.62,8.0,0.0036631066
371500,12.75,15.75,8.0,0.07996416
372000,16.25,19.25,8.0,0.0142106265
372500,11.75,14.75,8.0,0.0236742
373000,13.62,16.62,8.0,0.0048146416
373500,12.62,15.62,8.0,0.0073963315
374000,11.5,14.5,8.0,0.00768912
374500,15.38,18.38,8.0,0.0039519914
375000,8.75,11.75,8.0,0.010062594
375500,13.88,16.88,8.0,0.040089563
376000,15.38,18.38,8.0,0.0043674624
376500,10.5,13.5,8.0,0.0046317186
377000,14.12,17.12,8.0,0.005947657
377500,7.88,10.88,8.0,0.0056389123
378000,10.62,13.62,8.0,0.03968467
378500,7.75,10.75,8.0,0.004024091
379000,12.0,15.0,8.0,0.00498183
379500,15.38,18.38,8.0,0.005579983
380000,14.88,17.88,8.0,0.0040516993
380500,15.38,18.38,8.0,0.0034470214
381000,14.88,17.88,8.0,0.0038140763
381500,14.0,17.0,8.0,0.0052603995
382000,11.25,14.25,8.0,0.003558794
382500,12.12,15.12,8.0,0.0053024804
383000,13.38,16.38,8.0,0.007218769
383500,14.38,17.38,8.0,0.043773122
384000,12.12,15.12,8.0,0.0042661685
384500,11.38,14.38,8.0,0.0047188774
385000,14.75,17.75,8.0,0.0037896247
385500,10.38,13.38,8.0,0.004749603
386000,20.62,23.62,8.0,0.017518122
386500,12.62,15.62,8.0,0.0059623998
387000,13.62,16.62,8.0,0.0049297283
387500,10.5,13.5,8.0,0.031938806
388000,17.0,20.0,8.0,0.005346413
388500,15.0,18.0,8.0,0.0043377294
389000,15.0,18.0,8.0,0.003267626
389500,17.12,20.12,8.0,0.009817548
390000,11.62,14.62,8.0,0.004815503
390500,11.12,14.12,8.0,0.0046087094
391000,17.62,20.62,8.0,0.041768778
391500,14.12,17.12,8.0,0.010905858
392000,18.12,21.12,8.0,0.0042740554
392500,18.88,21.88,8.0,0.019292083
393000,16.12,19.12,8.0,0.008780517
393500,17.12,20.12,8.0,0.006510346
394000,13.0,16.0,8.0,0.0031101983
394500,13.5,16.5,8.0,0.060500465
395000,13.5,16.5,8.0,0.038949434
395500,14.38,17.38,8.0,0.0026389156
396000,15.25,18.25,8.0,0.002450437
396500,10.25,13.25,8.0,0.0043505346
397000,15.12,18.12,8.0,0.001631214
397500,10.62,13.62,8.0,0.0046752417
398000,12.38,15.38,8.0,0.017243696
398500,14.12,17.12,8.0,0.0046956223
399000,11.12,14.12,8.0,0.0056893337
399500,11.62,14.62,8.0,0.013523202
400000,12.88,15.88,8.0,0.01293513
400500,12.12,15.12,8.0,0.0035616765
401000,11.38,14.38,8.0,0.008934578
401500,10.88,13.88,8.0,0.012564637
402000,13.5,16.5,8.0,0.008881732
402500,16.75,19.75,8.0,0.017809413
403000,14.75,17.75,8.0,0.004494209
403500,8.38,11.38,8.0,0.013435052
404000,17.62,20.62,8.0,0.009495043
404500,11.5,14.5,8.0,0.0044723116
405000,11.25,14.25,8.0,0.013074154
405500,11.38,14.38,8.0,0.0033568675
406000,15.0,18.0,8.0,0.0039763465
406500,12.88,15.88,8.0,0.0034719214
407000,10.0,13.0,8.0,0.037000645
407500,16.0,19.0,8.0,0.009163588
408000,15.25,18.25,8.0,0.012624908
408500,13.38,16.38,8.0,0.005044329
409000,14.0,17.0,8.0,0.016219705
409500,14.12,17.12,8.0,0.034248512
410000,13.75,16.75,8.0,0.0073945625
410500,13.25,16.25,8.0,0.0044075665
411000,16.62,19.62,8.0,0.014800414
411500,10.12,13.12,8.0,0.018560398
412000,14.62,17.62,8.0,0.0065296656
412500,17.0,20.0,8.0,0.0035391385
413000,13.62,16.62,8.0,0.005670417
413500,14.88,17.88,8.0,0.0034613954
414000,13.5,16.5,8.0,0.01046598
414500,12.25,15.25,8.0,0.0038351673
415000,11.75,14.75,8.0,0.015936974
415500,16.0,19.0,8.0,0.0038162153
416000,14.0,17.0,8.0,0.005363943
416500,12.62,15.62,8.0,0.004305429
417000,15.38,18.38,8.0,0.004110725
417500,14.38,17.38,8.0,0.0036501829
418000,14.5,17.5,8.0,0.005951793
418500,14.88,17.88,8.0,0.0030081894
419000,9.5,12.5,8.0,0.0031953873
419500,12.5,15.5,8.0,0.039175086
420000,13.12,16.12,8.0,0.002862223
420500,10.11,13.11,9.0,0.0054607275
421000,11.88,14.88,8.0,0.0036132247
421500,13.12,16.12,8.0,0.009798862
422000,14.0,17.0,8.0,0.008674719
422500,11.25,14.25,8.0,0.0030924173
423000,14.25,17.25,8.0,0.0031270483
423500,14.0,17.0,8.0,0.0023869346
424000,15.12,18.12,8.0,0.003638973
424500,12.38,15.38,8.0,0.0035432861
425000,10.38,13.38,8.0,0.0038018327
425500,15.0,18.0,8.0,0.0036257445
426000,12.12,15.12,8.0,0.019924486
426500,14.5,17.5,8.0,0.0066052238
427000,9.5,12.5,8.0,0.0060461564
427500,13.12,16.12,8.0,0.00431765
428000,12.62,15.62,8.0,0.0046338085
428500,14.0,17.0,8.0,0.003849415
429000,14.89,17.89,9.0,0.051512714
429500,11.12,14.12,8.0,0.03001757
430000,14.5,17.5,8.0,0.020552179
430500,9.25,12.25,8.0,0.004006234
431000,13.38,16.38,8.0,0.0062803887
431500,13.75,16.75,8.0,0.015675455
432000,15.38,18.38,8.0,0.011702781
432500,11.44,14.44,9.0,0.014550442
433000,15.38,18.38,8.0,0.0044532567
433500,12.38,15.38,8.0,0.0040741162
434000,12.25,15.25,8.0,0.014571951
434500,13.75,16.75,8.0,0.014580948
435000,15.38,18.38,8.0,0.0037136117
435500,18.25,21.25,8.0,0.0070117107
436000,17.0,20.0,8.0,0.005619565
436500,11.0,14.0,8.0,0.010522427
437000,13.12,16.12,8.0,0.0021574304
437500,15.88,18.88,8.0,0.0070173624
438000,19.62,22.62,8.0,0.003584112
438500,15.75,18.75,8.0,0.020632494
439000,12.88,15.88,8.0,0.004171644
439500,15.62,18.62,8.0,0.010785313
440000,13.62,16.62,8.0,0.004628953
440500,14.38,17.38,8.0,0.019215286
441000,13.88,16.88,8.0,0.041646075
441500,14.62,17.62,8.0,0.0067630117
442000,9.12,12.12,8.0,0.004524313
442500,14.12,17.12,8.0,0.029406866
443000,12.88,15.88,8.0,0.0046778023
443500,16.12,19.12,8.0,0.0036716529
444000,17.25,20.25,8.0,0.0051181754
444500,15.75,18.75,8.0,0.01696519
445000,16.88,19.88,8.0,0.007983831
445500,20.12,23.12,8.0,0.0053986656
446000,13.12,16.12,8.0,0.015876528
446500,16.75,19.75,8.0,0.005608312
447000,11.12,14.12,8.0,0.012748849
447500,13.25,16.25,8.0,0.01867565
448000,14.12,17.12,8.0,0.020539239
448500,13.12,16.12,8.0,0.004843998
449000,15.0,18.0,8.0,0.0053305794
449500,9.88,12.88,8.0,0.0022549382
450000,16.0,19.0,8.0,0.0048405565
450500,9.88,12.88,8.0,0.004315379
451000,11.75,14.75,8.0,0.024130581
451500,13.38,16.38,8.0,0.0031135755
452000,11.12,14.12,8.0,0.004449915
452500,20.12,23.12,8.0,0.039554235
453000,12.12,15.12,8.0,0.004743407
453500,14.38,17.38,8.0,0.026029509
454000,13.88,16.88,8.0,0.007429624
454500,12.88,15.88,8.0,0.008216144
455000,16.12,19.12,8.0,0.0029732399
455500,15.12,18.12,8.0,0.0020002844
456000,8.5,11.5,8.0,0.005030382
456500,14.25,17.25,8.0,0.0032886488
457000,14.88,17.88,8.0,0.014959986
457500,9.38,12.38,8.0,0.019370442
458000,14.5,17.5,8.0,0.008153794
458500,14.5,17.5,8.0,0.009016456
459000,12.62,15.62,8.0,0.014673024
459500,8.25,11.25,8.0,0.0033794912
460000,11.75,14.75,8.0,0.013443075
460500,14.88,17.88,8.0,0.003112732
461000,12.88,15.88,8.0,0.021357693
461500,13.75,16.75,8.0,0.004683754
462000,11.12,14.12,8.0,0.003070903
462500,16.0,19.0,8.0,0.002944065
463000,13.75,16.75,8.0,0.012604767
463500,14.5,17.5,8.0,0.0025124736
464000,16.62,19.62,8.0,0.003703373
464500,8.75,11.75,8.0,0.006650488
465000,10.25,13.25,8.0,0.03912656
465500,12.12,15.12,8.0,0.019110784
466000,13.25,16.25,8.0,0.00515509
466500,10.38,13.38,8.0,0.0024959035
467000,11.62,14.62,8.0,0.0041682576
467500,11.0,14.0,8.0,0.04117025
468000,11.62,14.62,8.0,0.038772557
468500,17.0,20.0,8.0,0.005711559
469000,13.0,16.0,8.0,0.018964365
469500,15.5,18.5,8.0,0.005620416
470000,11.75,14.75,8.0,0.0076733055
470500,14.88,17.88,8.0,0.0073732464
471000,16.5,19.5,8.0,0.03733674
471500,13.25,16.25,8.0,0.004473449
472000,14.0,17.0,8.0,0.003905349
472500,13.88,16.88,8.0,0.0035180303
473000,15.0,18.0,8.0,0.0021843207
473500,13.75,16.75,8.0,0.0033318768
474000,9.12,12.12,8.0,0.0076493043
474500,14.0,17.0,8.0,0.004554402
475000,11.38,14.38,8.0,0.04638231
475500,15.75,18.75,8.0,0.00853827
476000,9.75,12.75,8.0,0.016906375
476500,16.75,19.75,8.0,0.014742428
477000,16.38,19.38,8.0,0.005989113
477500,13.25,16.25,8.0,0.042471487
478000,11.38,14.38,8.0,0.004614403
478500,10.5,13.5,8.0,0.0048144176
479000,14.25,17.25,8.0,0.0029209997
479500,13.62,16.62,8.0,0.0046861595
480000,14.0,17.0,8.0,0.0049839504
480500,13.0,16.0,8.0,0.003693353
481000,12.0,15.0,8.0,0.005676754
481500,15.44,18.44,9.0,0.00992919
482000,11.25,14.25,8.0,0.0048835976
482500,17.25,20.25,8.0,0.015421446
483000,18.75,21.75,8.0,0.0032827384
483500,11.38,14.38,8.0,0.0038394155
484000,13.5,16.5,8.0,0.0050003664
484500,17.62,20.62,8.0,0.009574366
485000,14.5,17.5,8.0,0.0027635836
485500,11.62,14.62,8.0,0.0045189005
486000,10.0,13.0,8.0,0.0024034898
486500,13.38,16.38,8.0,0.026153097
487000,15.62,18.62,8.0,0.0049336064
487500,11.38,14.38,8.0,0.03263559
488000,9.75,12.75,8.0,0.007983096
488500,17.38,20.38,8.0,0.011949347
489000,13.38,16.38,8.0,0.0094460035
489500,14.75,17.75,8.0,0.0035433748
490000,14.5,17.5,8.0,0.0029880828
490500,18.12,21.12,8.0,0.027860519
491000,17.0,20.0,8.0,0.0038178023
491500,17.5,20.5,8.0,0.03962622
492000,12.62,15.62,8.0,0.011085672
492500,16.0,19.0,8.0,0.005052194
493000,11.38,14.38,8.0,0.0038340206
493500,15.12,18.12,8.0,0.0136939455
494000,12.25,15.25,8.0,0.004477128
494500,13.62,16.62,8.0,0.003163613
495000,14.33,17.33,9.0,0.010707985
495500,11.62,14.62,8.0,0.004821278
496000,14.75,17.75,8.0,0.003930684
496500,16.75,19.75,8.0,0.027629333
497000,12.12,15.12,8.0,0.00590459
497500,12.0,15.0,8.0,0.006704619
498000,11.12,14.12,8.0,0.0033603867
498500,13.25,16.25,8.0,0.025894664
499000,13.12,16.12,8.0,0.0061284965
499500,10.25,13.25,8.0,0.02723115
500000,17.62,20.62,8.0,0.016339798
