iteration,reward_mean,length_mean,games,loss
322000,11.3,13.8,10.0,0.01294435
322500,8.12,11.12,8.0,0.027443023
323000,11.44,14.0,9.0,0.06435729
323500,10.22,12.67,9.0,0.011516117
324000,11.75,14.12,8.0,0.03518374
324500,16.5,19.5,8.0,0.034206513
325000,10.7,13.1,10.0,0.0074340613
325500,11.0,13.38,8.0,0.013544306
326000,8.75,10.88,8.0,0.017798558
326500,9.0,11.25,8.0,0.010238372
327000,8.12,10.38,8.0,0.009327102
327500,13.25,16.25,8.0,0.022617223
328000,6.5,8.62,8.0,0.021940548
328500,6.25,8.5,8.0,0.007166893
329000,6.0,8.25,8.0,0.013132913
329500,4.38,6.38,8.0,0.06917088
330000,12.75,15.12,8.0,0.016504781
330500,5.38,7.62,8.0,0.005008758
331000,10.64,13.09,11.0,0.010680261
331500,23.0,26.0,8.0,0.07175745
332000,14.75,17.75,8.0,0.0075313034
332500,16.62,19.62,8.0,0.051227476
333000,17.38,20.38,8.0,0.012175532
333500,11.6,14.2,10.0,0.024514202
334000,9.78,12.33,9.0,0.011429268
334500,6.62,8.88,8.0,0.04290037
335000,5.62,7.75,8.0,0.00950551
335500,10.78,13.22,9.0,0.019336522
336000,12.12,15.12,8.0,0.008998309
336500,10.11,12.56,9.0,0.017414466
337000,10.75,13.12,8.0,0.008639453
337500,5.25,7.38,8.0,0.01650086
338000,12.11,14.44,9.0,0.013649318
338500,14.6,17.1,10.0,0.0100514665
339000,14.62,17.62,8.0,0.035050847
339500,8.89,11.33,9.0,0.024957715
340000,15.44,18.11,9.0,0.006882435
340500,6.0,8.33,9.0,0.008345794
341000,16.75,19.75,8.0,0.067961566
341500,19.62,22.62,8.0,0.060003534
342000,11.2,13.8,10.0,0.028914511
342500,19.25,22.25,8.0,0.03965661
343000,17.75,20.75,8.0,0.0139736775
343500,7.12,9.5,8.0,0.052250817
344000,13.75,16.75,8.0,0.0055538453
344500,11.0,14.0,8.0,0.03282035
345000,10.12,13.12,8.0,0.00865141
345500,22.12,25.12,8.0,0.066758625
346000,25.11,28.11,9.0,0.005148266
346500,16.38,19.38,8.0,0.047366552
347000,11.7,14.3,10.0,0.008341853
347500,10.64,13.18,11.0,0.0054113995
348000,9.33,11.78,9.0,0.009760412
348500,18.25,21.25,8.0,0.045640003
349000,15.0,18.0,8.0,0.07382291
349500,7.75,10.0,8.0,0.0066547887
350000,15.44,17.78,9.0,0.025157418
350500,10.0,12.56,9.0,0.005870738
351000,20.5,23.5,8.0,0.018956527
351500,9.78,12.33,9.0,0.065272264
352000,8.78,11.0,9.0,0.029627956
352500,6.25,8.5,8.0,0.02170056
353000,10.12,12.38,8.0,0.006798624
353500,12.0,14.5,8.0,0.010272837
354000,4.88,7.25,8.0,0.0065965643
354500,10.5,13.0,10.0,0.04743383
355000,11.44,14.0,9.0,0.069321856
355500,12.33,14.89,9.0,0.02909032
356000,5.25,7.25,8.0,0.007040206
356500,13.55,16.09,11.0,0.08854116
357000,10.9,13.4,10.0,0.0056571774
357500,5.12,7.25,8.0,0.0037012477
358000,4.12,6.5,8.0,0.02380645
358500,10.9,13.3,10.0,0.06809423
359000,11.64,14.18,11.0,0.0044168374
359500,3.88,6.12,8.0,0.04001372
360000,7.0,9.12,8.0,0.022764595
360500,7.0,9.25,8.0,0.01029434
361000,18.12,21.12,8.0,0.02162634
361500,8.89,11.22,9.0,0.037507605
362000,6.4,8.8,10.0,0.0049527
362500,12.25,14.5,8.0,0.0203698
363000,23.88,26.88,8.0,0.007964453
363500,1.12,3.12,8.0,0.010200504
364000,5.38,7.62,8.0,0.0078425
364500,10.0,12.0,8.0,0.0738263
365000,7.38,9.62,8.0,0.0075259483
365500,16.38,19.38,8.0,0.011790171
366000,8.0,10.4,10.0,0.012915646
366500,9.0,11.45,11.0,0.0070612915
367000,14.73,17.36,11.0,0.04052255
367500,4.78,7.11,9.0,0.008041812
368000,2.0,4.0,8.0,0.006525409
368500,12.44,14.89,9.0,0.027741978
369000,17.5,20.5,8.0,0.0049267095
369500,10.78,13.11,9.0,0.006785537
370000,14.75,17.75,8.0,0.005294298
370500,7.5,10.5,8.0,0.07385941
371000,5.75,8.0,8.0,0.037487417
371500,12.89,15.33,9.0,0.00984969
372000,1.88,4.0,8.0,0.007156449
372500,12.22,14.56,9.0,0.016731858
373000,4.75,6.88,8.0,0.0049727564
373500,12.27,14.82,11.0,0.026003158
374000,13.22,15.67,9.0,0.052445717
374500,9.25,11.62,8.0,0.039736025
375000,6.0,8.22,9.0,0.004965798
375500,17.88,20.88,8.0,0.026887981
376000,10.12,12.38,8.0,0.006081053
376500,4.88,7.0,8.0,0.021835625
377000,15.75,18.75,8.0,0.008943582
377500,9.89,12.11,9.0,0.010758654
378000,9.62,12.62,8.0,0.015698373
378500,10.78,13.0,9.0,0.032916363
379000,6.12,8.25,8.0,0.0061057303
379500,5.64,8.09,11.0,0.010173736
380000,13.5,16.0,8.0,0.025361577
380500,1.5,3.5,8.0,0.010027794
381000,14.7,17.2,10.0,0.0042809024
381500,4.0,6.22,9.0,0.0059360336
382000,10.56,12.89,9.0,0.013903238
382500,2.88,5.0,8.0,0.027526159
383000,9.78,12.0,9.0,0.04819659
383500,4.38,6.5,8.0,0.028146425
384000,5.11,7.44,9.0,0.004188419
384500,8.12,10.38,8.0,0.008196847
385000,15.5,18.5,8.0,0.0054443385
385500,13.56,15.89,9.0,0.04077403
386000,13.12,15.5,8.0,0.0068163816
386500,20.62,23.62,8.0,0.003246481
387000,16.9,19.6,10.0,0.086349264
387500,8.88,11.25,8.0,0.044598922
388000,13.56,16.0,9.0,0.00526012
388500,5.75,8.0,8.0,0.008031452
389000,6.62,8.88,8.0,0.11215373
389500,19.62,22.62,8.0,0.033321574
390000,10.25,12.62,8.0,0.009623082
390500,0.75,2.75,8.0,0.04585429
391000,5.0,7.12,8.0,0.009837919
391500,3.62,5.75,8.0,0.011214307
392000,15.0,17.78,9.0,0.109179564
392500,9.67,12.25,12.0,0.010741019
393000,9.9,12.4,10.0,0.008948863
393500,19.88,22.88,8.0,0.014139776
394000,9.25,11.62,8.0,0.05339307
394500,4.89,7.22,9.0,0.104860246
395000,3.5,5.5,8.0,0.012982593
395500,10.0,12.58,12.0,0.014183712
396000,11.12,13.62,8.0,0.019096045
396500,5.12,7.38,8.0,0.026882295
397000,5.88,8.25,8.0,0.026003152
397500,6.75,9.0,8.0,0.03869915
398000,4.82,7.27,11.0,0.07250606
398500,6.12,9.12,8.0,0.034678597
399000,17.0,20.0,8.0,0.028361274
399500,20.5,23.5,8.0,0.0050288187
400000,5.78,8.11,9.0,0.05502762
400500,3.88,5.88,8.0,0.039477915
401000,9.89,12.33,9.0,0.0074356757
401500,6.11,8.56,9.0,0.004078841
402000,3.25,5.38,8.0,0.009944394
402500,6.44,8.78,9.0,0.07313404
403000,5.0,7.12,8.0,0.013520282
403500,7.0,9.25,8.0,0.015072504
404000,8.22,10.67,9.0,0.041380152
404500,10.0,12.64,11.0,0.005887859
405000,10.89,13.44,9.0,0.059265148
405500,18.12,21.12,8.0,0.01589349
406000,13.38,16.38,8.0,0.057938956
406500,8.75,11.25,8.0,0.017253842
407000,10.45,12.91,11.0,0.025643481
407500,9.89,12.44,9.0,0.0064702947
408000,7.67,9.89,9.0,0.007185303
408500,15.3,17.9,10.0,0.02188309
409000,7.27,9.64,11.0,0.023011155
409500,7.75,10.0,8.0,0.0191283
410000,18.12,21.12,8.0,0.014702803
410500,9.56,11.78,9.0,0.060096253
411000,9.67,12.0,9.0,0.0068908716
411500,5.38,7.75,8.0,0.02478607
412000,4.56,6.78,9.0,0.00781005
412500,7.0,9.44,9.0,0.01582225
413000,12.1,14.7,10.0,0.004383501
413500,5.88,8.0,8.0,0.0038565944
414000,6.56,9.0,9.0,0.011047497
414500,7.67,10.17,12.0,0.008462563
415000,10.5,13.08,12.0,0.015168232
415500,12.5,15.5,8.0,0.027108513
416000,13.25,16.25,8.0,0.0044774804
416500,18.88,21.88,8.0,0.09230596
417000,13.38,16.38,8.0,0.0076641846
417500,3.38,5.5,8.0,0.014779285
418000,6.67,9.11,9.0,0.0050008316
418500,14.0,16.6,10.0,0.0063759126
419000,10.89,13.44,9.0,0.019385505
419500,13.5,16.08,12.0,0.010608254
420000,5.12,7.25,8.0,0.005660518
420500,14.25,17.25,8.0,0.01646272
421000,13.25,16.25,8.0,0.0044663725
421500,17.88,20.88,8.0,0.0065453523
422000,7.58,10.17,12.0,0.010468852
422500,10.89,13.67,9.0,0.008385792
423000,17.75,20.75,8.0,0.03704141
423500,11.64,14.18,11.0,0.02328435
424000,20.25,23.25,8.0,0.006143558
424500,10.75,13.0,8.0,0.010626325
425000,6.62,9.0,8.0,0.055948105
425500,5.0,7.0,8.0,0.024737146
426000,12.38,15.38,8.0,0.00800361
426500,7.38,9.88,8.0,0.066031225
427000,14.75,17.75,8.0,0.026903894
427500,9.88,12.38,8.0,0.006472905
428000,14.9,17.4,10.0,0.033249363
428500,6.38,8.75,8.0,0.107167244
429000,13.7,16.2,10.0,0.011902035
429500,10.9,13.5,10.0,0.00513961
430000,15.09,17.73,11.0,0.008548781
430500,12.33,14.89,9.0,0.017969508
431000,20.75,23.75,8.0,0.011361135
431500,13.88,16.38,8.0,0.020019127
432000,13.5,16.08,12.0,0.005927531
432500,12.82,15.45,11.0,0.0065676607
433000,15.88,18.88,8.0,0.011371367
433500,9.44,11.78,9.0,0.008745679
434000,12.0,14.22,9.0,0.013505091
434500,14.75,17.33,12.0,0.030783247
435000,6.38,8.75,8.0,0.013550896
435500,1.5,3.5,8.0,0.006749273
436000,9.6,12.0,10.0,0.04553964
436500,6.38,8.5,8.0,0.024733871
437000,2.62,4.62,8.0,0.022655625
437500,3.67,5.89,9.0,0.027781311
438000,9.33,11.78,9.0,0.022273637
438500,6.0,8.25,8.0,0.015204248
439000,5.5,7.62,8.0,0.018433658
439500,4.0,6.12,8.0,0.01766834
440000,7.12,9.38,8.0,0.0053119967
440500,4.56,7.0,9.0,0.030581221
441000,9.3,11.7,10.0,0.005899623
441500,6.38,8.75,8.0,0.004203053
442000,6.75,9.0,8.0,0.004690621
442500,0.62,2.62,8.0,0.011479002
443000,16.18,18.82,11.0,0.0035691776
443500,5.75,8.0,8.0,0.008042565
444000,8.22,10.67,9.0,0.004968354
444500,3.22,5.44,9.0,0.022473775
445000,2.89,5.22,9.0,0.07291113
445500,11.75,14.12,8.0,0.004595248
446000,5.62,7.75,8.0,0.08426568
446500,9.2,11.6,10.0,0.09132775
447000,8.12,10.38,8.0,0.0070596985
447500,11.5,13.75,8.0,0.009085938
448000,5.25,7.38,8.0,0.008872389
448500,11.12,13.75,8.0,0.022373458
449000,8.12,10.12,8.0,0.016560951
449500,4.75,7.12,8.0,0.019714301
450000,7.73,10.27,11.0,0.059475046
450500,2.0,4.12,8.0,0.006501171
451000,5.5,7.88,8.0,0.009964976
451500,6.5,8.5,8.0,0.043341022
452000,0.5,2.62,8.0,0.013878627
452500,0.88,2.88,8.0,0.003544739
453000,2.0,4.12,8.0,0.017873675
453500,6.33,8.56,9.0,0.010244241
454000,6.88,9.12,8.0,0.029314034
454500,3.88,5.88,8.0,0.00795481
455000,3.88,6.12,8.0,0.023079388
455500,6.12,8.5,8.0,0.0045538046
456000,4.67,7.0,9.0,0.0063410737
456500,3.75,5.88,8.0,0.03438494
457000,15.75,18.75,8.0,0.006871161
457500,9.75,12.0,8.0,0.01219148
458000,2.25,4.25,8.0,0.0042829774
458500,2.12,4.25,8.0,0.016544415
459000,4.12,6.25,8.0,0.0068620844
459500,4.88,7.0,8.0,0.0032335962
460000,9.62,11.75,8.0,0.063049495
460500,2.89,5.11,9.0,0.016308011
461000,6.0,8.25,8.0,0.026542306
461500,0.5,2.5,8.0,0.003876051
462000,3.88,5.88,8.0,0.006089991
462500,4.12,6.25,8.0,0.009715966
463000,10.62,13.12,8.0,0.0077941874
463500,2.5,4.5,8.0,0.07417469
464000,10.78,13.11,9.0,0.01809435
464500,3.12,5.25,8.0,0.010975412
465000,21.0,24.0,8.0,0.0041419594
465500,7.38,9.38,8.0,0.00460452
466000,11.4,13.9,10.0,0.0033854311
466500,4.78,7.11,9.0,0.009561162
467000,6.0,8.5,8.0,0.089066334
467500,2.38,4.5,8.0,0.0039183134
468000,6.7,9.2,10.0,0.013286376
468500,6.67,9.11,9.0,0.0038538203
469000,11.0,13.38,8.0,0.04400629
469500,7.78,10.33,9.0,0.0039189924
470000,16.62,19.62,8.0,0.012446331
470500,13.36,15.82,11.0,0.0061017107
471000,6.5,8.75,8.0,0.0065340153
471500,5.89,8.11,9.0,0.04499736
472000,7.62,9.75,8.0,0.0050830436
472500,1.75,3.88,8.0,0.0025388747
473000,7.11,9.44,9.0,0.005744667
473500,9.67,12.22,9.0,0.0029723067
474000,4.25,6.38,8.0,0.06634535
474500,13.5,16.1,10.0,0.0045983717
475000,7.44,9.78,9.0,0.023205642
475500,2.38,4.38,8.0,0.01076076
476000,4.12,6.12,8.0,0.01846727
476500,14.5,16.88,8.0,0.0039067077
477000,8.0,10.25,8.0,0.0049337978
477500,4.0,6.12,8.0,0.0058732787
478000,8.62,10.75,8.0,0.008709224
478500,9.0,11.33,9.0,0.004462454
479000,3.75,6.0,8.0,0.030640684
479500,4.5,6.62,8.0,0.0047102175
480000,2.12,4.25,8.0,0.012951098
480500,6.89,9.22,9.0,0.12049241
481000,13.27,15.82,11.0,0.024144381
481500,4.25,6.25,8.0,0.0031140656
482000,1.25,3.25,8.0,0.0219591
482500,1.0,3.0,8.0,0.0038449215
483000,11.55,13.91,11.0,0.011706631
483500,16.25,19.25,8.0,0.00501381
484000,2.25,4.38,8.0,0.016679531
484500,4.5,6.5,8.0,0.003834907
485000,7.38,9.75,8.0,0.0809808
485500,6.38,8.5,8.0,0.0043544387
486000,2.25,4.25,8.0,0.006007796
486500,5.12,7.5,8.0,0.008401555
487000,4.38,6.5,8.0,0.0056284554
487500,1.62,3.62,8.0,0.0042166337
488000,0.25,2.25,8.0,0.007531715
488500,4.62,6.75,8.0,0.024160773
489000,10.0,12.33,9.0,0.03574638
489500,5.11,7.44,9.0,0.039448384
490000,4.44,7.0,9.0,0.0038606313
490500,5.62,8.0,8.0,0.0060110553
491000,11.67,13.89,9.0,0.014301263
491500,1.62,3.75,8.0,0.011727668
492000,11.38,14.38,8.0,0.045724653
492500,5.75,7.88,8.0,0.018649999
493000,19.0,22.0,8.0,0.008369673
493500,9.22,11.44,9.0,0.008510238
494000,4.0,6.0,8.0,0.019886194
494500,10.55,13.09,11.0,0.046109173
495000,10.0,12.38,8.0,0.08052361
495500,12.33,14.67,9.0,0.005568347
496000,7.75,10.0,8.0,0.007905707
496500,3.75,6.0,8.0,0.007828316
497000,4.25,6.38,8.0,0.029544279
497500,2.12,4.25,8.0,0.005743394
498000,16.1,18.7,10.0,0.004899115
498500,12.0,14.5,8.0,0.0063329423
499000,8.5,10.88,8.0,0.006371267
499500,7.25,9.62,8.0,0.014899852
500000,4.75,6.88,8.0,0.07576048
500500,15.6,18.0,10.0,0.005491521
501000,16.22,18.89,9.0,0.023681277
501500,8.89,11.22,9.0,0.074343815
502000,8.75,11.12,8.0,0.004136038
502500,3.0,5.0,8.0,0.05581769
503000,2.5,4.5,8.0,0.008590862
503500,7.12,9.5,8.0,0.004111108
504000,6.33,8.78,9.0,0.0029705043
504500,11.12,13.62,8.0,0.0051183845
505000,4.0,6.12,8.0,0.004356513
505500,3.75,5.88,8.0,0.040864244
506000,9.44,11.78,9.0,0.00546805
506500,6.7,9.0,10.0,0.017462479
507000,8.25,10.5,8.0,0.0048084445
507500,1.75,3.75,8.0,0.011520753
508000,1.38,3.38,8.0,0.0049548605
508500,9.38,11.75,8.0,0.0073778266
509000,11.42,14.0,12.0,0.004380933
509500,9.8,12.5,10.0,0.058372382
510000,9.3,11.7,10.0,0.053233407
510500,15.75,18.75,8.0,0.0036689332
511000,17.4,20.1,10.0,0.0061669936
511500,9.3,11.6,10.0,0.023358187
512000,12.0,15.0,8.0,0.0090417955
512500,8.88,11.12,8.0,0.0050598145
513000,7.75,10.0,8.0,0.0050766654
513500,9.88,12.0,8.0,0.054720145
514000,3.5,5.62,8.0,0.010225663
514500,13.73,16.36,11.0,0.02735883
515000,11.0,13.58,12.0,0.004084716
515500,7.0,9.12,8.0,0.006324465
516000,8.25,10.5,8.0,0.008008284
516500,12.33,14.78,9.0,0.013508484
517000,1.88,3.88,8.0,0.0028069734
517500,2.0,4.0,8.0,0.013195654
518000,11.25,13.5,8.0,0.0068220347
518500,6.38,8.62,8.0,0.051780283
519000,7.25,9.38,8.0,0.013018845
519500,13.75,16.75,8.0,0.010836136
520000,9.11,11.67,9.0,0.054462485
520500,17.12,20.12,8.0,0.026735254
521000,6.0,8.25,8.0,0.005487593
521500,5.38,7.75,8.0,0.01968556
522000,5.12,7.38,8.0,0.017566428
522500,3.75,6.0,8.0,0.0038707145
523000,11.6,14.2,10.0,0.08320707
523500,12.3,14.8,10.0,0.052582555
524000,10.5,13.0,8.0,0.01834429
524500,8.25,10.38,8.0,0.011107428
525000,13.27,15.91,11.0,0.0062060123
525500,14.67,17.11,9.0,0.0054594055
526000,11.4,13.9,10.0,0.05473297
526500,7.12,9.38,8.0,0.03244372
527000,4.62,6.88,8.0,0.037422944
527500,3.5,5.62,8.0,0.012554208
528000,10.11,12.67,9.0,0.010989218
528500,6.38,8.5,8.0,0.015482415
529000,3.25,5.38,8.0,0.0051421006
529500,4.5,6.62,8.0,0.016130343
530000,10.67,13.25,12.0,0.0021127877
530500,10.33,12.56,9.0,0.0062642517
531000,13.25,15.38,8.0,0.007690208
531500,2.5,4.62,8.0,0.005838611
532000,6.88,9.0,8.0,0.0034951032
532500,5.62,7.88,8.0,0.0033800476
533000,2.75,4.75,8.0,0.0027424027
533500,15.0,17.12,8.0,0.001983355
534000,4.88,7.0,8.0,0.003356805
534500,2.25,4.38,8.0,0.0028093166
535000,3.88,6.0,8.0,0.0029875296
535500,6.88,9.0,8.0,0.021101434
536000,7.0,9.33,9.0,0.008362185
536500,7.88,10.0,8.0,0.0035943051
537000,1.5,3.5,8.0,0.0046586627
537500,7.12,9.12,8.0,0.0028034549
538000,11.7,14.3,10.0,0.009874224
538500,10.5,12.88,8.0,0.00922098
539000,14.8,17.3,10.0,0.02920022
539500,5.12,7.38,8.0,0.012154702
540000,14.8,17.4,10.0,0.005275666
540500,16.18,18.73,11.0,0.022358013
541000,14.33,16.78,9.0,0.008715259
541500,9.0,11.12,8.0,0.0066899164
542000,1.88,3.88,8.0,0.018043408
542500,14.11,16.67,9.0,0.0031631007
543000,6.0,8.38,8.0,0.0032622349
543500,6.25,8.5,8.0,0.003695681
544000,6.0,8.12,8.0,0.0260032
544500,3.62,5.75,8.0,0.0043395585
545000,4.12,6.12,8.0,0.015232962
545500,8.38,10.5,8.0,0.0050614234
546000,10.83,13.25,12.0,0.004811595
546500,13.62,15.75,8.0,0.006853109
547000,8.33,10.67,9.0,0.01615646
547500,7.62,10.12,8.0,0.08880512
548000,12.42,15.0,12.0,0.013591873
548500,16.62,19.62,8.0,0.031843334
549000,6.73,9.27,11.0,0.01785659
549500,10.88,13.25,8.0,0.0059512984
550000,4.5,6.5,8.0,0.051297825
550500,5.25,7.5,8.0,0.11767604
551000,15.0,18.0,8.0,0.01368773
551500,8.75,10.88,8.0,0.01937718
552000,6.5,8.75,8.0,0.011089309
552500,6.5,8.88,8.0,0.070626244
553000,10.25,12.62,8.0,0.022454644
553500,17.38,20.38,8.0,0.014177762
554000,10.5,12.88,8.0,0.03532234
554500,9.44,11.67,9.0,0.0033186257
555000,12.82,15.45,11.0,0.013437787
555500,5.88,8.25,8.0,0.0035810117
556000,12.8,15.4,10.0,0.018321676
556500,9.62,11.88,8.0,0.04282423
557000,22.12,25.12,8.0,0.0061192764
557500,9.67,11.89,9.0,0.004372432
558000,7.89,10.22,9.0,0.0028602784
558500,11.0,13.64,11.0,0.0027990201
559000,7.33,9.56,9.0,0.0034465177
559500,2.25,4.38,8.0,0.023186358
560000,8.0,10.25,8.0,0.07386391
560500,14.7,17.3,10.0,0.048084937
561000,13.88,16.88,8.0,0.053835895
561500,13.75,16.75,8.0,0.014115309
562000,19.0,22.0,8.0,0.010597992
562500,0.62,2.62,8.0,0.024700318
563000,4.0,6.12,8.0,0.015835961
563500,5.38,7.5,8.0,0.027250696
564000,14.3,17.0,10.0,0.062273767
564500,7.62,9.88,8.0,0.0135020185
565000,9.89,12.44,9.0,0.004960798
565500,13.33,15.78,9.0,0.006465741
566000,8.0,10.5,10.0,0.06495167
566500,16.38,19.38,8.0,0.007809234
567000,8.56,10.78,9.0,0.0026524053
567500,20.62,23.62,8.0,0.015945284
568000,12.5,15.5,8.0,0.017746754
568500,3.12,5.25,8.0,0.029032348
569000,10.0,12.38,8.0,0.010987889
569500,19.88,22.88,8.0,0.105789796
570000,12.12,15.12,8.0,0.0071145324
570500,20.38,23.38,8.0,0.007888854
571000,11.92,14.5,12.0,0.0040125847
571500,20.0,23.0,8.0,0.025136102
572000,10.0,12.33,9.0,0.08435628
572500,6.25,8.38,8.0,0.004884366
573000,19.5,22.5,8.0,0.015747823
573500,7.0,9.33,9.0,0.10904614
574000,10.2,12.7,10.0,0.011952702
574500,12.75,15.75,8.0,0.0042093317
575000,17.12,20.12,8.0,0.01632377
575500,18.38,21.38,8.0,0.041148175
576000,9.88,12.0,8.0,0.045764353
576500,9.11,11.78,9.0,0.021354187
577000,8.4,10.8,10.0,0.008510117
577500,16.5,19.5,8.0,0.0089150835
578000,6.56,8.89,9.0,0.0034439042
578500,11.73,14.18,11.0,0.00810197
579000,14.18,16.82,11.0,0.016009126
579500,16.25,18.88,8.0,0.005657299
580000,6.67,9.0,9.0,0.003794375
580500,14.3,17.0,10.0,0.0075783907
581000,13.55,16.09,11.0,0.00578003
581500,8.78,11.0,9.0,0.0040110797
582000,7.12,9.25,8.0,0.0049557365
582500,12.5,15.0,8.0,0.011088293
583000,9.12,11.5,8.0,0.04066491
583500,18.88,21.88,8.0,0.011942401
584000,0.62,2.62,8.0,0.027141444
584500,9.78,12.22,9.0,0.012460981
585000,1.62,3.88,8.0,0.018997002
585500,6.5,8.5,8.0,0.0045298054
586000,8.33,10.67,9.0,0.009911427
586500,20.62,23.62,8.0,0.008081007
587000,3.0,5.12,8.0,0.019597678
587500,10.6,13.0,10.0,0.0036520227
588000,2.0,4.12,8.0,0.0074426755
588500,4.8,7.1,10.0,0.00401649
589000,10.56,13.11,9.0,0.00555873
589500,5.62,7.88,8.0,0.048937116
590000,3.5,5.62,8.0,0.011500193
590500,5.75,8.0,8.0,0.031249018
591000,15.5,18.5,8.0,0.0029586647
591500,11.6,14.1,10.0,0.05277101
592000,18.0,21.0,8.0,0.00423111
592500,19.88,22.88,8.0,0.01875757
593000,13.3,15.8,10.0,0.01602913
593500,17.0,20.0,8.0,0.0052618943
594000,13.1,15.7,10.0,0.005075696
594500,11.4,14.1,10.0,0.010791752
595000,4.25,6.38,8.0,0.0075995754
595500,5.12,7.38,8.0,0.07682855
596000,8.78,11.11,9.0,0.01605491
596500,10.1,12.5,10.0,0.008785739
597000,7.9,10.4,10.0,0.003360944
597500,11.0,13.25,8.0,0.0042972383
598000,12.78,15.33,9.0,0.030091304
598500,9.88,12.12,8.0,0.0037453184
599000,21.5,24.5,8.0,0.0039445106
599500,8.25,10.62,8.0,0.029803252
600000,10.67,13.0,9.0,0.0034861043
600500,10.38,12.62,8.0,0.0037294873
601000,5.0,7.12,8.0,0.006524845
601500,8.12,10.5,8.0,0.016488798
602000,8.33,10.67,9.0,0.0068694805
602500,7.88,10.0,8.0,0.07526712
603000,7.45,9.82,11.0,0.033225536
603500,9.92,12.46,13.0,0.009206324
604000,23.12,26.12,8.0,0.010578682
604500,5.5,7.75,8.0,0.005632761
605000,15.88,18.88,8.0,0.045063496
605500,9.12,12.12,8.0,0.004480463
606000,11.82,14.36,11.0,0.11765561
606500,7.12,9.38,8.0,0.028480202
607000,15.9,18.4,10.0,0.0045693517
607500,17.75,20.75,8.0,0.020402517
608000,19.0,22.0,8.0,0.025656374
608500,22.88,25.88,8.0,0.00866479
609000,4.25,6.25,8.0,0.0066622254
609500,17.25,20.25,8.0,0.059790455
610000,10.0,12.44,9.0,0.0037857306
610500,3.5,5.62,8.0,0.0049048336
